brand,model,seller_type,fuel_type,transmission_type,avg_cost_price,vehicle_age,km_driven,mileage,max_power,seats,selling_price
BMW,3,Dealer,Diesel,Automatic,5066000.0,9,34000,13.2,170.0,5,995000
Honda,Amaze,Individual,Diesel,Manual,977000.0,5,40000,25.8,98.6,5,515000
Maruti,Celerio,Individual,Petrol,Manual,567000.0,2,15000,23.1,67.04,5,450000
Mahindra,Bolero,Individual,Diesel,Manual,973000.0,15,340000,13.6,63.0,7,250000
Maruti,Alto,Dealer,Petrol,Manual,408000.0,5,16000,24.7,47.3,5,325000
Maruti,Wagon R,Individual,LPG,Manual,618558.6145648313,15,90000,17.3,57.5,5,80000
Maruti,Vitara,Individual,Diesel,Manual,1081500.0,5,80000,24.3,88.5,5,650000
Honda,City,Individual,Petrol,Manual,1427500.0,15,40000,17.7,78.0,5,300000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,8,70000,23.4,74.0,5,325000
Maruti,Ertiga,Individual,Diesel,Manual,1038372.0,6,80000,20.77,88.76,7,625000
Maruti,Alto,Individual,Petrol,Manual,392000.0,4,20000,24.7,47.3,5,250000
Honda,WR-V,Dealer,Diesel,Manual,1182500.0,4,33000,25.5,98.6,5,699000
Ford,Aspire,Individual,Petrol,Manual,782500.0,6,30000,18.16,86.8,5,450000
Tata,Safari,Individual,Diesel,Manual,1813000.0,3,70000,14.1,147.94,7,700000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,9,154600,19.3,73.9,5,250000
Hyundai,i20,Dealer,Diesel,Manual,1081004.213483146,6,66392,21.19,88.73,5,625000
Volkswagen,Polo,Individual,Diesel,Manual,928383.0409356725,6,120000,20.14,88.8,5,500000
Maruti,Ciaz,Individual,Diesel,Manual,1159571.9424460432,6,60000,28.09,88.5,5,700000
BMW,3,Dealer,Diesel,Automatic,5318000.0,4,20000,13.2,170.0,5,2900000
Mahindra,Scorpio,Individual,Diesel,Manual,1730985.3556485353,6,80000,15.4,120.0,7,850000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,7,68000,20.54,103.6,5,375000
Mahindra,Scorpio,Individual,Diesel,Manual,1701000.0,9,70000,12.05,120.0,8,465000
Mahindra,Bolero,Individual,Diesel,Manual,969000.0,9,80000,15.96,62.1,7,450000
Tata,Tigor,Individual,Petrol,Manual,743500.0,3,40000,20.3,84.0,5,550000
Mahindra,Bolero,Dealer,Diesel,Manual,959500.0,7,56467,15.96,62.1,7,625000
Mahindra,Bolero,Individual,Diesel,Manual,977591.5032679739,3,20000,16.5,70.0,7,750000
Mahindra,Bolero,Dealer,Diesel,Manual,977591.5032679739,6,107107,15.96,62.1,7,525000
Maruti,Swift Dzire,Individual,Petrol,Manual,832947.2891566264,5,60000,20.85,83.14,5,369000
Datsun,GO,Dealer,Petrol,Automatic,643000.0,6,14000,18.57,76.43,7,265000
Renault,KWID,Individual,Petrol,Manual,487000.0,6,30000,25.17,53.3,5,200000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,5,38000,21.79,67.05,5,335000
Maruti,Swift,Dealer,Petrol,Manual,774671.5686274511,10,94991,18.6,85.8,5,315000
Datsun,GO,Individual,Petrol,Manual,611000.0,2,3300,19.83,67.0,5,490000
Hyundai,Creta,Individual,Diesel,Manual,1606000.0,5,120000,19.67,126.2,5,875000
Toyota,Innova,Dealer,Diesel,Automatic,2373000.0,2,10000,11.36,171.5,7,1900000
Toyota,Fortuner,Dealer,Diesel,Manual,4038500.0,11,182432,11.5,171.0,7,1225000
Hyundai,Creta,Individual,Diesel,Manual,1600000.0,2,35000,22.1,88.7,5,1000000
Tata,Tigor,Dealer,Petrol,Manual,731500.0,3,15572,20.3,84.0,5,600000
Ford,Ecosport,Dealer,Diesel,Manual,1180000.0,7,82100,23.0,98.96,5,590000
Hyundai,Creta,Dealer,Petrol,Manual,1630728.5714285714,5,42530,15.29,121.3,5,825000
Mahindra,Bolero,Individual,Diesel,Manual,959500.0,6,93648,15.96,62.1,7,450000
Mahindra,KUV,Individual,Petrol,Manual,783500.0,4,94000,18.15,82.0,6,315000
Hyundai,Creta,Individual,Petrol,Manual,1528000.0,5,25000,15.29,121.3,5,850000
Jaguar,XF,Dealer,Diesel,Automatic,6813000.0,9,73001,14.74,270.9,5,1299000
Volkswagen,Vento,Dealer,Diesel,Manual,1329465.9090909092,10,36000,20.54,103.5,5,260000
Maruti,Wagon R,Dealer,Petrol,Manual,613500.0,12,42000,18.9,67.1,5,180000
Mahindra,Bolero,Individual,Diesel,Manual,959500.0,10,70000,13.6,63.0,7,300000
Hyundai,Verna,Dealer,Diesel,Manual,1495000.0,9,65000,23.9,126.2,5,475000
Hyundai,Verna,Individual,Petrol,Manual,1321000.0,4,10000,17.0,121.3,5,1125000
Hyundai,i20,Dealer,Diesel,Manual,1081004.213483146,5,15000,21.19,88.76,5,599000
Mahindra,KUV100,Individual,Diesel,Manual,764550.0,1,35000,25.32,77.0,6,700000
Maruti,Wagon R,Individual,LPG,Manual,618558.6145648313,11,78000,17.3,57.5,5,165000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,10,115000,19.7,46.3,5,125000
Ford,Ecosport,Dealer,Petrol,Automatic,1096000.0,8,39500,16.5,110.0,5,449000
Maruti,Swift,Individual,Diesel,Manual,774671.5686274511,9,60000,22.9,74.0,5,400000
Toyota,Innova,Individual,Diesel,Manual,2486142.8571428573,12,120000,12.8,102.0,8,500000
Hyundai,Santro,Individual,Petrol,Manual,639939.0243902439,14,50000,17.8,63.0,5,60000
Maruti,Wagon R,Dealer,LPG,Manual,618558.6145648313,11,45154,17.3,57.5,5,240000
Hyundai,i20,Individual,Diesel,Manual,1090000.0,3,38000,22.54,88.73,5,750000
Maruti,Alto,Individual,Petrol,Manual,392000.0,8,70000,22.74,47.3,5,170000
Honda,Amaze,Individual,Petrol,Manual,836000.0,7,44000,18.0,86.7,5,330000
Hyundai,Grand,Individual,Diesel,Manual,707119.5054945055,4,30000,24.0,73.97,5,390000
BMW,X3,Dealer,Diesel,Automatic,7184000.0,8,73000,16.09,184.0,5,2175000
Ford,Ecosport,Dealer,Diesel,Manual,1204000.0,3,74435,22.7,89.84,5,795000
Renault,KWID,Individual,Petrol,Manual,475500.0,5,35000,25.17,53.3,5,240000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,11,70000,19.81,68.05,5,150000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,7,110000,19.01,108.45,5,415000
Hyundai,Verna,Individual,Petrol,Manual,1321000.0,3,16300,19.1,98.6,5,789000
Maruti,Celerio,Dealer,Petrol,Automatic,598325.5208333333,5,24262,23.1,67.04,5,460000
BMW,3,Dealer,Diesel,Automatic,5477000.0,4,33000,19.59,187.74,5,3450000
Maruti,Swift,Dealer,Petrol,Manual,774671.5686274511,4,27000,20.4,81.8,5,570000
Mahindra,Bolero,Individual,Diesel,Manual,959500.0,9,40000,15.96,62.1,7,500000
Skoda,Rapid,Dealer,Petrol,Manual,1247500.0,4,30000,15.0,105.0,5,720000
Ford,Figo,Dealer,Diesel,Manual,900000.0,7,58187,20.0,68.05,5,265000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,5,29000,20.51,67.04,5,365000
Hyundai,i20,Individual,Diesel,Manual,1085000.0,8,65000,21.9,88.76,5,390000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,11,128787,12.8,102.0,8,825000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,72000,24.3,88.5,5,775000
Hyundai,i20,Individual,Diesel,Manual,1083000.0,8,100000,21.9,88.76,5,320000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,3,90000,19.87,83.8,5,750000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,12,70000,20.36,78.9,5,230000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,10,74953,20.36,78.9,5,145000
Skoda,Rapid,Dealer,Petrol,Manual,1228091.836734694,4,30000,15.41,103.2,5,720000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,10,41000,19.81,68.05,5,225000
Toyota,Innova,Individual,Diesel,Manual,2310500.0,4,85000,13.68,147.8,8,1546000
Mahindra,Scorpio,Dealer,Diesel,Manual,1730985.3556485353,8,56000,12.05,120.0,8,625000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,10,70000,20.92,67.1,5,150000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,12,35000,17.8,75.0,5,225000
Volkswagen,Vento,Individual,Diesel,Automatic,1329465.9090909092,5,50000,22.15,108.6,5,800000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,5,10000,19.81,68.05,5,380000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,2,10000,23.95,67.1,5,360000
Honda,Amaze,Individual,Petrol,Manual,852000.0,4,85000,17.8,86.7,5,440000
Maruti,Swift,Individual,Petrol,Manual,773000.0,5,60000,20.4,83.11,5,450000
Maruti,Baleno,Individual,Petrol,Manual,847500.0,3,50000,21.4,83.1,5,560000
Ford,Ecosport,Dealer,Petrol,Manual,1171862.9283489096,6,104278,18.88,123.37,5,590000
Hyundai,i20,Dealer,Diesel,Manual,1119500.0,5,48000,22.54,88.73,5,750000
Maruti,Celerio,Dealer,Petrol,Manual,567500.0,5,35000,23.1,67.04,5,385000
Maruti,Eeco,Individual,CNG,Manual,521481.6513761468,3,60000,21.94,61.7,5,350000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,10,30000,20.36,78.9,5,350000
Hyundai,Grand,Individual,Diesel,Manual,707119.5054945055,4,40000,24.0,70.0,5,425000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,6,61000,28.4,74.0,5,450000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,13,50000,19.7,46.3,5,104000
Hyundai,Creta,Individual,Diesel,Manual,1545000.0,5,121054,21.38,88.7,5,770000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,14,110000,12.8,102.0,7,395000
Hyundai,Santro,Individual,Petrol,Manual,639939.0243902439,7,40000,17.92,62.1,5,200000
Hyundai,Creta,Dealer,Petrol,Manual,1630728.5714285714,4,15000,15.29,121.3,5,840000
Ford,Freestyle,Individual,Petrol,Manual,803000.0,3,20000,19.0,94.68,5,725000
BMW,X1,Dealer,Diesel,Automatic,5006500.0,11,106271,17.05,184.0,5,1150000
Maruti,Wagon R,Individual,Petrol,Manual,603000.0,5,11799,20.51,67.04,5,360000
Tata,Tiago,Individual,Petrol,Manual,677000.0,2,11000,23.84,84.0,5,555000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,9,61000,23.4,74.0,5,380000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,11,35000,20.36,78.9,5,199000
Maruti,Swift,Individual,Petrol,Manual,765000.0,3,26000,22.0,81.8,5,550000
BMW,5,Dealer,Diesel,Automatic,7839500.0,4,44000,22.48,187.74,5,4200000
Hyundai,Grand,Individual,Diesel,Manual,707119.5054945055,7,80000,24.0,70.0,5,240000
Mahindra,Thar,Dealer,Diesel,Manual,1573718.181818182,3,19000,16.55,105.0,6,900000
Volkswagen,Polo,Dealer,Petrol,Manual,865000.0,3,19000,18.78,75.0,5,599000
Maruti,Swift,Individual,Petrol,Manual,751500.0,2,17600,21.21,81.8,5,590000
Hyundai,Grand,Individual,Petrol,Automatic,703000.0,3,26800,18.9,81.86,5,575000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,7,50000,22.9,74.0,5,500000
Honda,CR-V,Dealer,Petrol,Automatic,3418159.0909090913,9,49049,13.1,141.1,5,750000
Honda,City,Dealer,Petrol,Automatic,1519207.8825347759,7,45045,18.0,117.3,5,550000
Hyundai,Santro,Dealer,Petrol,Automatic,626500.0,2,25000,20.3,68.07,5,545000
Hyundai,i20,Individual,Petrol,Manual,1035000.0,1,20000,20.35,81.86,5,640000
Hyundai,i20,Dealer,Petrol,Manual,1081004.213483146,7,48000,18.5,80.0,5,390000
Tata,Harrier,Individual,Diesel,Manual,2000000.0,2,20000,17.0,138.1,5,1750000
Mercedes-Benz,GLS,Dealer,Diesel,Automatic,12700000.0,4,37000,11.0,258.0,7,7000000
Tata,Tiago,Individual,Petrol,Manual,664000.0,3,60000,23.84,84.0,5,360000
Renault,Duster,Individual,Diesel,Manual,1416888.888888889,6,120000,20.45,83.8,5,550000
Hyundai,i10,Individual,Petrol,Manual,713826.6666666667,11,100000,20.36,78.9,5,180000
Honda,Amaze,Individual,Diesel,Manual,977500.0,4,100000,25.8,98.6,5,410000
Ford,Figo,Dealer,Diesel,Manual,900000.0,6,76416,25.83,99.0,5,500000
Ford,Ecosport,Dealer,Diesel,Manual,1153500.0,7,38125,22.7,89.84,5,525000
Honda,Civic,Individual,Petrol,Automatic,2195000.0,9,80000,13.9,130.3,5,600000
Maruti,Alto,Individual,Petrol,Manual,411202.7027027027,14,120000,19.7,46.3,5,90000
Maruti,Swift,Dealer,Petrol,Manual,773000.0,1,10000,22.0,81.8,5,640000
Mahindra,XUV500,Individual,Diesel,Manual,1996000.0,2,10000,15.1,152.87,7,1700000
Hyundai,Verna,Trustmark Dealer,Petrol,Manual,1353000.0,3,21734,17.0,121.3,5,925000
Hyundai,i20,Dealer,Petrol,Manual,1072000.0,5,35000,18.6,81.83,5,530000
Ford,Ecosport,Dealer,Petrol,Automatic,1116000.0,4,35000,14.8,121.36,5,850000
Tata,Harrier,Dealer,Diesel,Manual,1986000.0,2,17000,17.0,138.1,5,1650000
Maruti,Wagon R,Individual,Petrol,Manual,606500.0,7,40000,20.51,67.04,5,295000
Mahindra,XUV500,Dealer,Diesel,Manual,1991000.0,4,34000,16.0,140.0,7,1075000
Ford,Ecosport,Dealer,Diesel,Manual,1196500.0,6,50000,22.7,89.84,5,590000
Ford,Ecosport,Dealer,Diesel,Manual,1168000.0,7,64000,22.7,89.84,5,415000
Maruti,Vitara,Dealer,Diesel,Automatic,1081500.0,3,69000,24.3,88.5,5,831000
Hyundai,Venue,Dealer,Diesel,Manual,1192000.0,2,12000,23.7,88.7,5,1099000
Maruti,Swift Dzire,Dealer,Petrol,Automatic,824000.0,9,66581,17.4,85.8,5,395000
Skoda,Superb,Dealer,Diesel,Automatic,3770872.5490196077,10,65000,18.19,174.5,5,480000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,5,65000,24.3,88.5,5,620000
Honda,City,Dealer,Petrol,Automatic,1474000.0,11,72000,16.8,118.0,5,331000
Maruti,Baleno,Dealer,Petrol,Automatic,855000.0,2,10000,21.4,83.1,5,790000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,7,64523,23.4,74.0,5,370000
Honda,WR-V,Dealer,Petrol,Manual,1030500.0,2,10000,17.5,88.7,5,875000
Hyundai,i20,Dealer,Petrol,Manual,1024000.0,9,60000,18.5,80.0,5,290000
Honda,Civic,Dealer,Petrol,Manual,2240000.0,13,73235,13.5,130.0,5,260000
Maruti,Wagon R,Individual,Petrol,Manual,618558.6145648313,8,120000,20.51,67.04,5,220000
BMW,3,Individual,Petrol,Automatic,5419500.0,9,41500,12.05,154.0,5,800000
Maruti,Swift,Dealer,Petrol,Manual,751000.0,9,62000,18.6,85.8,5,340000
Maruti,Baleno,Individual,Petrol,Manual,855000.0,4,44000,21.4,83.1,5,570000
Ford,Ecosport,Dealer,Diesel,Manual,1168000.0,7,46412,21.7,98.96,5,560000
Tata,Nexon,Individual,Petrol,Automatic,1110000.0,2,15000,17.0,108.5,5,850000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,8,95000,12.8,102.0,7,685000
Toyota,Fortuner,Dealer,Diesel,Automatic,4310500.0,8,82000,12.55,168.5,7,1249000
Maruti,Swift Dzire,Dealer,Diesel,Manual,832947.2891566264,6,75251,23.4,74.0,5,490000
Maruti,Eeco,Individual,CNG,Manual,582000.0,3,35000,21.94,61.7,5,380000
Mahindra,Thar,Dealer,Diesel,Manual,1583500.0,9,18053,16.55,105.0,7,436000
Hyundai,i20,Individual,Diesel,Manual,1117000.0,6,60000,22.54,88.73,5,422000
Maruti,Wagon R,Trustmark Dealer,Petrol,Automatic,613500.0,3,3944,20.51,67.0,5,485000
Mahindra,XUV500,Dealer,Diesel,Manual,1991000.0,6,68000,16.0,140.0,7,950000
Honda,City,Dealer,Diesel,Manual,1617000.0,5,61225,26.0,98.6,5,590000
Mercedes-Benz,GLS,Dealer,Petrol,Automatic,12000000.0,3,28000,8.9,333.0,7,6950000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,7,54000,24.0,73.97,5,345000
BMW,3,Dealer,Diesel,Automatic,5393000.0,8,83000,18.88,184.0,5,1155000
Maruti,Swift Dzire,Dealer,Petrol,Manual,824000.0,6,40000,20.85,83.14,5,500000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,7,42290,20.51,67.04,5,310000
Honda,Amaze,Dealer,Petrol,Automatic,847000.0,4,45000,15.5,86.7,5,525000
Maruti,Swift,Dealer,Petrol,Manual,774671.5686274511,7,56000,16.1,85.0,5,401000
Honda,City,Dealer,Diesel,Manual,1524500.0,5,48000,26.0,98.6,5,599000
Hyundai,i20,Trustmark Dealer,Petrol,Manual,1072000.0,6,42101,18.6,81.83,5,480000
Toyota,Innova,Dealer,Petrol,Manual,2335500.0,4,53400,11.25,163.7,7,1427000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,7,55000,24.0,73.97,5,375000
Hyundai,Verna,Dealer,Petrol,Automatic,1353000.0,3,40000,17.0,121.3,5,1075000
Toyota,Glanza,Dealer,Petrol,Manual,938000.0,2,10000,21.01,81.8,5,835000
Honda,City,Dealer,Petrol,Manual,1474000.0,4,48000,17.8,117.3,5,890000
BMW,X1,Dealer,Diesel,Automatic,5052525.641025641,3,80000,20.68,190.0,5,2000000
Kia,Carnival,Dealer,Diesel,Automatic,3491000.0,1,3000,14.11,197.2,9,3000000
Hyundai,i20,Dealer,Petrol,Manual,1072000.0,6,68237,18.6,81.83,5,490000
Maruti,Alto,Dealer,Petrol,Manual,411202.7027027027,3,57199,23.95,67.05,5,378000
Maruti,Baleno,Dealer,Petrol,Automatic,855000.0,4,33000,19.56,81.8,5,690000
Maruti,Swift,Individual,Petrol,Manual,751000.0,2,6500,21.21,81.8,5,480000
BMW,3,Dealer,Diesel,Automatic,5393000.0,4,26000,19.62,187.74,5,2500000
Hyundai,i20,Individual,Petrol,Manual,1072000.0,4,100000,18.6,81.83,5,580000
Maruti,Baleno,Dealer,Diesel,Manual,869356.8464730291,5,58354,27.39,74.0,5,550000
Audi,A4,Dealer,Diesel,Automatic,5257923.076923077,8,43000,16.55,147.51,5,1350000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,68200,24.3,88.5,5,750000
Hyundai,Grand,Dealer,Diesel,Manual,707119.5054945055,7,56000,24.0,70.0,5,325000
Honda,Amaze,Dealer,Petrol,Manual,847000.0,6,36000,18.0,86.7,5,395000
Toyota,Fortuner,Dealer,Diesel,Automatic,4310500.0,9,100000,12.55,168.5,7,1175000
Porsche,Cayenne,Individual,Petrol,Automatic,17900000.0,12,126000,8.5,500.0,5,2000000
BMW,3,Dealer,Diesel,Automatic,5468136.363636363,3,28000,21.76,188.0,5,3600000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,7,52000,12.99,100.0,7,925000
Maruti,Wagon R,Dealer,CNG,Manual,602500.0,2,19022,33.54,67.04,5,470000
Maruti,Wagon R,Individual,LPG,Manual,618558.6145648313,14,90000,17.3,57.5,5,90000
Maruti,Wagon R,Dealer,Petrol,Manual,595000.0,12,60000,21.79,67.05,5,150000
Honda,Civic,Dealer,Petrol,Manual,2273500.0,12,62000,13.5,130.0,5,235000
Maruti,Eeco,Dealer,CNG,Manual,582000.0,5,51000,15.1,73.0,5,291000
Maruti,Wagon R,Dealer,Petrol,Automatic,595000.0,6,48000,20.51,67.0,5,380000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,8,81000,12.99,100.6,8,645000
Mercedes-Benz,C-Class,Dealer,Diesel,Automatic,5769000.0,1,10000,12.6,194.0,5,4000000
Renault,Duster,Dealer,Diesel,Manual,1416888.888888889,6,60000,19.87,84.0,5,500000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,6,62000,28.09,88.5,5,537000
Ford,Ecosport,Dealer,Diesel,Manual,1196500.0,7,104643,22.7,89.84,5,438000
Tata,Tigor,Individual,Petrol,Manual,777000.0,3,30000,20.3,84.0,5,495000
Maruti,Wagon R,Trustmark Dealer,Petrol,Automatic,613500.0,2,8873,21.5,81.8,5,540000
Mahindra,XUV500,Dealer,Diesel,Automatic,1991000.0,3,17000,16.0,140.0,7,1290000
Hyundai,i20,Dealer,Diesel,Manual,1141500.0,8,48000,21.9,88.8,5,349000
Mahindra,Bolero,Dealer,Diesel,Manual,966500.0,4,32000,15.96,62.1,7,685000
Skoda,Superb,Dealer,Petrol,Automatic,3682000.0,9,62000,13.7,157.75,5,585000
Renault,Duster,Dealer,Diesel,Manual,1416888.888888889,8,65000,19.01,108.45,5,390000
Maruti,Ertiga,Dealer,Diesel,Manual,1038372.0,8,57001,20.77,88.76,7,449000
Toyota,Innova,Dealer,Diesel,Manual,2486142.8571428573,6,25000,12.99,100.57,7,300000
Honda,City,Dealer,Petrol,Manual,1519207.8825347759,6,41000,17.0,118.0,5,650000
Volkswagen,Polo,Dealer,Petrol,Manual,918000.0,7,28492,16.47,74.0,5,400000
Honda,City,Dealer,Petrol,Automatic,1474000.0,5,78000,18.0,117.3,5,815000
Hyundai,Creta,Individual,Diesel,Automatic,1648000.0,4,34500,17.6,126.2,5,1155000
Honda,WR-V,Dealer,Petrol,Manual,1025500.0,4,34000,17.5,88.7,5,750000
Hyundai,i20,Individual,Diesel,Manual,1072500.0,4,80000,22.54,88.73,5,625000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,13,75000,19.81,68.05,5,145000
Maruti,Swift,Dealer,Diesel,Manual,774671.5686274511,7,112795,25.2,74.0,5,334000
Maruti,Swift,Dealer,Petrol,Manual,774671.5686274511,5,47000,20.4,81.8,5,440000
BMW,3,Dealer,Diesel,Automatic,5393000.0,6,45000,22.69,190.0,5,1890000
Hyundai,i20,Dealer,Diesel,Manual,1141500.0,8,58000,21.9,90.0,5,295000
Maruti,Wagon R,Dealer,Petrol,Manual,613500.0,8,58000,20.51,67.04,5,320000
Skoda,Octavia,Dealer,Petrol,Automatic,4151000.0,8,76000,14.7,177.5,5,780000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,52000,24.3,88.5,5,710000
Hyundai,Verna,Dealer,Diesel,Manual,1536000.0,7,71000,22.32,126.32,5,495000
Ford,Ecosport,Dealer,Petrol,Manual,1116000.0,2,18000,15.9,120.69,5,990000
Hyundai,Creta,Dealer,Petrol,Manual,1608500.0,5,36000,13.0,121.3,5,890000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,5,72000,28.09,88.5,5,595000
Honda,Amaze,Dealer,Diesel,Manual,1007000.0,6,66000,25.8,98.6,5,388000
Hyundai,i10,Dealer,Petrol,Manual,713826.6666666667,12,92000,20.36,78.9,5,160000
BMW,3,Dealer,Diesel,Automatic,5264500.0,8,83000,18.88,184.0,5,1170000
Hyundai,i20,Trustmark Dealer,Petrol,Manual,1072000.0,4,28810,18.6,81.83,5,650000
Hyundai,Creta,Dealer,Petrol,Manual,1608500.0,5,33000,15.8,121.3,5,900000
Hyundai,Grand,Dealer,Petrol,Automatic,707119.5054945055,4,42000,18.9,81.86,5,495000
Honda,City,Individual,Petrol,Manual,1474000.0,11,80000,17.0,118.0,5,280000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,9,80000,19.3,73.9,5,300000
Maruti,Swift Dzire,Dealer,Petrol,Manual,839000.0,12,58000,17.5,85.8,5,220000
Audi,Q7,Dealer,Diesel,Automatic,8060000.0,1,4000,14.75,245.0,7,6800000
Maruti,Swift,Dealer,Petrol,Manual,751000.0,7,29052,22.0,81.8,5,385000
Maruti,Baleno,Dealer,Petrol,Manual,847500.0,4,38000,21.4,83.1,5,615000
Volkswagen,Polo,Dealer,Diesel,Manual,928383.0409356725,5,62000,20.14,88.0,5,390000
Hyundai,Grand,Dealer,Petrol,Manual,652500.0,4,25000,18.9,81.86,5,495000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,2,9000,26.32,93.87,5,925000
Hyundai,Verna,Individual,Diesel,Automatic,1536000.0,6,80000,19.08,126.2,5,650000
Ford,Ecosport,Dealer,Diesel,Manual,1196500.0,6,58000,22.7,89.84,5,525000
Honda,Jazz,Individual,Petrol,Manual,973500.0,5,26000,18.7,88.7,5,500000
Honda,City,Dealer,Petrol,Manual,1474000.0,9,47000,17.0,118.0,5,420000
Maruti,Wagon R,Dealer,Petrol,Manual,618558.6145648313,10,41000,20.51,67.04,5,210000
Maruti,Wagon R,Dealer,Petrol,Manual,613500.0,7,58000,20.51,67.04,5,300000
Maruti,Swift,Individual,Petrol,Manual,765000.0,10,30000,16.1,85.0,5,410000
Maruti,Swift Dzire,Individual,Diesel,Manual,832947.2891566264,9,87800,19.3,73.9,5,290000
Mahindra,Scorpio,Dealer,Diesel,Manual,1745000.0,2,41000,16.36,120.0,7,1175000
Honda,City,Dealer,Petrol,Manual,1474000.0,7,53000,17.8,117.3,5,625000
Mahindra,Scorpio,Dealer,Diesel,Manual,1745000.0,8,66000,12.05,120.0,9,500000
Ford,Ecosport,Individual,Diesel,Manual,1196500.0,2,40000,23.0,98.96,5,1100000
Ford,Aspire,Dealer,Diesel,Manual,990000.0,6,41000,25.83,99.0,5,490000
Mahindra,XUV500,Dealer,Diesel,Automatic,1991000.0,4,18000,16.0,140.0,7,1175000
Maruti,Swift,Individual,Petrol,Automatic,751000.0,2,7200,21.21,81.8,5,635000
Hyundai,i20,Dealer,Petrol,Manual,1072000.0,11,57000,18.5,80.0,5,225000
Mahindra,XUV500,Dealer,Diesel,Manual,1991000.0,6,63000,15.1,140.0,7,810000
Hyundai,Grand,Dealer,Petrol,Manual,652500.0,7,28000,18.9,82.0,5,365000
Maruti,Baleno,Dealer,Petrol,Manual,855000.0,5,31600,21.4,83.1,5,532000
Tata,Nexon,Individual,Diesel,Manual,1287500.0,4,90000,21.5,108.5,5,650000
Maruti,Vitara,Dealer,Diesel,Manual,1081500.0,4,45000,24.3,88.5,5,835000
Ford,Endeavour,Dealer,Diesel,Manual,3890500.0,5,64000,13.5,157.7,7,2090000
Renault,KWID,Trustmark Dealer,Petrol,Manual,460500.0,4,30254,25.17,53.3,5,265000
Mercedes-Benz,GL-Class,Dealer,Petrol,Automatic,7378454.545454546,2,4000,11.5,245.0,5,4800000
Maruti,Ertiga,Dealer,Diesel,Manual,1038372.0,4,50000,24.52,88.5,7,710000
Toyota,Camry,Dealer,Petrol,Automatic,4500000.0,5,86000,19.16,158.2,5,1995000
Toyota,Fortuner,Dealer,Diesel,Automatic,4310500.0,7,80002,11.5,169.0,7,1475000
Hyundai,Verna,Dealer,Diesel,Automatic,1569000.0,8,52000,21.3,113.42,5,445000
Honda,City,Dealer,Petrol,Manual,1474000.0,6,54000,17.8,117.3,5,610000
Maruti,Ciaz,Dealer,Diesel,Manual,1159571.9424460432,5,43000,26.21,88.5,5,599000
Mercedes-Benz,E-Class,Dealer,Diesel,Automatic,8473000.0,9,55000,11.5,210.0,5,1275000
Honda,City,Individual,Petrol,Automatic,1474000.0,2,25000,18.0,117.6,5,1207000
Honda,City,Dealer,Petrol,Automatic,1474000.0,5,26000,18.0,117.3,5,835000
